actual,proposed
0.0,19.083749771118164
0.0,19.513595581054688
0.0,19.926910400390625
0.0,20.369091033935547
0.0,20.615211486816406
0.0,20.851863861083984
0.0,20.94512939453125
0.0,21.079570770263672
0.0,21.253604888916016
0.0,21.510467529296875
0.0,21.802215576171875
0.0,22.127506256103516
0.0,22.485048294067383
0.0,22.828840255737305
0.0,23.159408569335938
0.0,23.432498931884766
0.0,23.739849090576172
0.0,24.080141067504883
0.0,24.407346725463867
0.0,24.721965789794922
0.0,24.97972297668457
0.0,25.18280029296875
0.0,25.422832489013672
0.0,25.608867645263672
0.0,25.787748336791992
0.0,25.959749221801758
0.0,26.169897079467773
0.0,26.371963500976562
0.0,26.56625747680664
0.0,26.663551330566406
0.0,26.667577743530273
0.0,26.62668800354004
0.0,26.497844696044922
0.0,26.37395477294922
0.0,26.29959487915039
0.0,26.22809600830078
0.0,26.114582061767578
0.0,26.05019760131836
0.0,25.943527221679688
0.0,25.751432418823242
0.0,25.521961212158203
0.0,25.2117919921875
0.0,24.77926254272461
0.0,24.318605422973633
0.0,23.830902099609375
0.0,23.317197799682617
0.0,22.778486251831055
0.0,22.260496139526367
0.0,21.71766471862793
0.0,21.240474700927734
0.0,20.826400756835938
0.0,20.293962478637695
0.0,19.737239837646484
0.0,19.11240577697754
0.0,18.3773136138916
0.0,17.58096694946289
0.0,16.770484924316406
0.0,15.946415901184082
0.0,15.109277725219727
0.0,14.304338455200195
0.0,13.530357360839844
0.0,12.651854515075684
0.0,11.71761703491211
0.0,10.819311141967773
0.0,10.045079231262207
0.0,9.390152931213379
0.0,8.760416030883789
0.0,8.289185523986816
0.0,7.836080551147461
0.0,7.445165634155273
0.0,7.024522304534912
0.0,6.620057582855225
0.0,6.231149673461914
0.0,5.857199192047119
0.0,5.452871799468994
0.0,4.974568843841553
0.0,4.469898223876953
0.0,3.984637975692749
0.0,3.5180416107177734
0.0,3.024627685546875
0.0,2.4606680870056152
0.0,1.9183990955352783
0.0,1.396986722946167
0.0,0.9851518869400024
0.0,0.5443933010101318
0.0,0.12058694660663605
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.1801997721195221
0.0,1.3818695545196533
0.0,2.5373213291168213
0.0,3.693096160888672
0.0,4.759654521942139
0.0,5.785191535949707
0.0,6.8160481452941895
0.0,7.807256698608398
0.0,8.715578079223633
0.0,9.54419994354248
0.0,10.20666217803955
0.0,10.754120826721191
0.0,11.325287818908691
0.0,11.874486923217773
0.0,12.492085456848145
0.0,13.130694389343262
0.0,13.655213356018066
0.0,14.114799499511719
0.0,14.467182159423828
0.0,14.761248588562012
0.0,14.954476356506348
0.0,15.095513343811035
0.0,15.14159870147705
0.0,15.141148567199707
0.0,15.095951080322266
0.0,15.007729530334473
0.0,14.967663764953613
0.0,14.839612007141113
0.0,14.67172622680664
0.0,14.55505657196045
0.0,14.398115158081055
0.0,14.202445983886719
0.0,13.924775123596191
0.0,13.657784461975098
0.0,13.311535835266113
0.0,12.844317436218262
0.0,12.260777473449707
0.0,11.610158920288086
0.0,10.939800262451172
0.0,10.205698013305664
0.0,9.455066680908203
0.0,8.688542366027832
0.0,7.906739711761475
0.0,7.065479278564453
0.0,6.077520847320557
0.0,5.0380377769470215
0.0,3.949007511138916
0.0,2.8570995330810547
0.0,1.6729011535644531
0.0,0.4447217881679535
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.9614720940589905
0.0,2.0435657501220703
0.0,3.084040641784668
0.0,4.039733409881592
0.0,5.003432750701904
0.0,5.930066108703613
0.0,6.8210601806640625
0.0,7.633021831512451
0.0,8.413753509521484
0.0,9.119693756103516
0.0,9.708959579467773
0.0,10.23079776763916
0.0,10.687801361083984
0.0,11.171991348266602
0.0,11.637558937072754
0.0,12.085220336914062
0.0,12.470900535583496
0.0,12.796982765197754
0.0,13.065759658813477
0.0,13.324199676513672
0.0,13.527939796447754
0.0,13.67908000946045
0.0,13.779643058776855
0.0,13.831575393676758
0.0,13.791983604431152
0.0,13.709150314331055
0.0,13.58474349975586
0.0,13.509881019592285
0.0,13.437897682189941
0.0,13.32392406463623
0.0,13.214333534240723
0.0,13.064194679260254
0.0,12.919830322265625
0.0,12.69149112701416
0.0,12.382407188415527
0.0,11.995687484741211
0.0,11.579078674316406
0.0,11.08896541595459
0.0,10.528176307678223
0.0,9.899433135986328
0.0,9.205344200134277
0.0,8.448424339294434
0.0,7.675857067108154
0.0,6.843477249145508
0.0,5.95358419418335
0.0,5.008391380310059
0.0,4.01002836227417
0.0,2.9605369567871094
0.0,1.9066470861434937
0.0,0.8485278487205505
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.3910120725631714
0.0,1.495046615600586
0.0,2.601381778717041
0.0,3.7099292278289795
0.0,4.820603847503662
0.0,5.97808313369751
0.0,7.135807991027832
0.0,8.293767929077148
0.0,9.407191276550293
0.0,10.477790832519531
0.0,11.507213592529297
0.0,12.497042655944824
0.0,13.44880199432373
0.0,14.40871810913086
0.0,15.331714630126953
0.0,16.21921157836914
0.0,17.072572708129883
0.0,17.89311408996582
0.0,18.637331008911133
0.0,19.35292625427246
0.0,20.040996551513672
0.0,20.657840728759766
0.0,21.250959396362305
0.0,21.91079330444336
0.0,22.634775161743164
0.0,23.37567138671875
0.0,24.17759895324707
0.0,25.038209915161133
0.0,25.865720748901367
0.0,26.57187843322754
0.0,27.161346435546875
0.0,27.728145599365234
0.0,28.228382110595703
0.0,28.66461753845215
0.0,29.084074020385742
0.0,29.4426326751709
386.4859619140625,29.787403106689453
383.075439453125,123.60318756103516
383.075439453125,123.87718200683594
386.4859313964844,124.14064025878906
389.89642333984375,124.43872833251953
386.4859313964844,124.77011108398438
383.075439453125,125.04399108886719
372.8439636230469,125.26256561279297
355.79180908203125,125.33844757080078
355.79180908203125,125.1875991821289
325.0979919433594,124.81874084472656
311.4560241699219,124.2850112915039
297.8143310546875,123.59275817871094
294.40386962890625,122.74808502197266
294.40386962890625,121.89112854003906
287.5828857421875,120.97760772705078
280.7621765136719,120.00969696044922
253.4785614013672,118.89996337890625
246.65757751464844,117.65386199951172
236.42640686035156,116.36615753173828
236.42640686035156,114.99369049072266
222.78443908691406,113.49496459960938
215.9637451171875,111.96434783935547
188.6801300048828,110.31355285644531
0.0,108.54720306396484
0.0,106.71449279785156
0.0,104.86275482177734
0.0,102.9031753540039
0.0,100.79515838623047
0.0,98.58916473388672
497.1041259765625,96.2889633178711
483.46246337890625,224.75440979003906
469.8207702636719,222.2765350341797
456.1788024902344,219.71490478515625
439.1266784667969,217.02796936035156
422.07452392578125,214.2205810546875
411.8430480957031,211.3868865966797
401.6118469238281,208.5278778076172
387.96990966796875,205.5997772216797
374.3282470703125,202.60525512695312
360.68658447265625,199.54684448242188
347.04461669921875,196.42701721191406
329.9924621582031,193.203369140625
309.5298156738281,189.8351287841797
295.88787841796875,186.41738891601562
282.2462158203125,182.95204162597656
268.60455322265625,179.44093322753906
251.55238342285156,175.84104919433594
234.4999542236328,172.1558074951172
217.4477996826172,168.6123046875
196.98516845703125,164.7126922607422
0.0,160.6945037841797
0.0,156.56227111816406
0.0,152.3651580810547
0.0,148.10565185546875
469.27899169921875,143.78616333007812
452.226806640625,263.7547607421875
431.7641906738281,259.27734375
418.1225280761719,254.79312133789062
407.89105224609375,250.34706115722656
397.6597595214844,245.93771362304688
387.4284362792969,241.5636749267578
380.6074523925781,237.26834106445312
366.9657897949219,232.9591522216797
353.323974609375,228.63665771484375
336.2718200683594,224.256591796875
319.2195129394531,219.82118225097656
302.1673889160156,215.33255004882812
285.1150817871094,210.79273986816406
271.4732971191406,206.2484893798828
251.0106658935547,201.6104278564453
230.5480194091797,196.88218688964844
210.08538818359375,192.06723022460938
189.6227569580078,187.1688690185547
0.0,182.19033813476562
0.0,177.17947387695312
0.0,172.18228149414062
0.0,167.1087188720703
0.0,162.0064697265625
0.0,156.87664794921875
0.0,151.76507568359375
0.0,146.7158203125
0.0,141.72647094726562
0.0,136.7052001953125
0.0,131.69801330566406
0.0,126.70435333251953
0.0,121.76847076416016
0.0,116.93290710449219
0.0,112.14903259277344
0.0,107.41486358642578
309.53497314453125,102.77325439453125
302.7139892578125,217.11859130859375
295.8931579589844,212.65155029296875
289.07232666015625,208.2667999267578
289.07232666015625,204.05068969726562
289.07232666015625,199.99673461914062
285.66180419921875,196.05393981933594
285.66180419921875,192.26280212402344
278.84100341796875,188.52793884277344
272.02001953125,184.84719848632812
268.6095275878906,181.2632598876953
265.1991882324219,177.7724151611328
254.96786499023438,174.28152465820312
244.73655700683594,170.79063415527344
237.91558837890625,167.34446716308594
231.09475708007812,163.94131469726562
227.68426513671875,160.62429809570312
224.27392578125,157.39010620117188
220.86343383789062,154.23553466796875
214.04246520996094,151.11276245117188
200.40081787109375,147.93104553222656
196.9903106689453,144.82693481445312
0.0,141.66317749023438
0.0,138.5315704345703
0.0,135.4756317138672
0.0,132.44772338867188
0.0,129.4915008544922
0.0,126.60421752929688
0.0,123.69369506835938
0.0,120.80558776855469
489.8236083984375,117.89427185058594
483.0027770996094,237.04974365234375
472.77130126953125,234.1376953125
469.3609619140625,231.2928924560547
459.129638671875,228.4232177734375
455.71917724609375,225.619140625
452.30865478515625,222.87815856933594
445.4878234863281,220.153076171875
435.25653076171875,217.3985137939453
428.4356994628906,214.66036987304688
418.2042541503906,211.89324951171875
411.3834228515625,209.1430206298828
404.56256103515625,206.4090576171875
397.7416076660156,203.6907196044922
390.9207763671875,200.98739624023438
380.6894836425781,198.25376892089844
373.86865234375,195.53575134277344
363.6371765136719,192.78797912597656
356.81634521484375,190.05638122558594
349.99554443359375,187.34030151367188
343.174560546875,184.63917541503906
339.76422119140625,181.99716186523438
336.3537292480469,179.41200256347656
329.53289794921875,176.83676147460938
322.7119445800781,174.27102661132812
315.89111328125,171.71444702148438
305.6597900390625,169.12191772460938
298.83880615234375,166.53956604003906
288.6075134277344,163.92225646972656
278.3761901855469,161.2713165283203
268.1448974609375,158.5880584716797
257.91357421875,155.8737030029297
251.09275817871094,153.17422485351562
240.8614501953125,150.44427490234375
234.0404815673828,147.72979736328125
593.9955444335938,145.07496643066406
587.174560546875,266.43377685546875
580.3536987304688,263.80364990234375
570.1224365234375,261.1403503417969
559.89111328125,258.4452209472656
553.0701293945312,255.76422119140625
546.249267578125,253.09681701660156
539.428466796875,250.44247436523438
529.197021484375,247.75592041015625
512.1448974609375,244.9488983154297
491.6822814941406,241.9812469482422
467.8091735839844,238.8144073486328
450.75701904296875,235.54554748535156
437.115234375,232.4024200439453
416.6526184082031,228.9325408935547
396.1900329589844,225.3275604248047
372.3169250488281,221.54786682128906
355.2646484375,217.6897430419922
341.62298583984375,213.80096435546875
331.3916931152344,209.92745971679688
314.33941650390625,205.9791259765625
304.10809326171875,202.04835510253906
290.46630859375,198.08970642089844
273.4141845703125,194.05950927734375
259.77239990234375,190.00527954101562
246.1306915283203,185.92791748046875
232.48890686035156,181.8283233642578
222.25759887695312,177.88641357421875
208.61581420898438,173.96182250976562
198.38450622558594,169.8748321533203
191.56369018554688,165.94503784179688
